Date,Weekday,District,Category,Incidents
4/1/2015,Saturday,Taraval,Vehicle Theft,14
4/1/2015,Saturday,Tenderloin,Arson,1
4/1/2015,Saturday,Tenderloin,Burglary,4
4/1/2015,Saturday,Tenderloin,Larceny,35
4/1/2015,Saturday,Tenderloin,Stolen Property,2
4/1/2015,Saturday,Tenderloin,Vandalism,5
4/1/2015,Saturday,Tenderloin,Vehicle Theft,3
4/1/2015,Sunday,Bayview,Burglary,6
4/1/2015,Sunday,Bayview,Larceny,28
4/1/2015,Sunday,Bayview,Vandalism,4
4/1/2015,Sunday,Bayview,Vehicle Theft,8
4/1/2015,Sunday,Central,Arson,1
4/1/2015,Sunday,Central,Burglary,4
4/1/2015,Sunday,Central,Larceny,95
4/1/2015,Sunday,Central,Stolen Property,1
4/1/2015,Sunday,Central,Vandalism,13
4/1/2015,Sunday,Central,Vehicle Theft,6
4/1/2015,Sunday,Ingleside,Burglary,3
4/1/2015,Sunday,Ingleside,Larceny,17
4/1/2015,Sunday,Ingleside,Stolen Property,1
4/1/2015,Sunday,Ingleside,Vandalism,6
4/1/2015,Sunday,Ingleside,Vehicle Theft,13
4/1/2015,Sunday,Mission,Burglary,3
4/1/2015,Sunday,Mission,Larceny,30
4/1/2015,Sunday,Mission,Stolen Property,3
4/1/2015,Sunday,Mission,Vandalism,9
4/1/2015,Sunday,Mission,Vehicle Theft,14
4/1/2015,Sunday,Northern,Arson,1
4/1/2015,Sunday,Northern,Burglary,13
4/1/2015,Sunday,Northern,Larceny,106
4/1/2015,Sunday,Northern,Stolen Property,2
4/1/2015,Sunday,Northern,Vandalism,12
4/1/2015,Sunday,Northern,Vehicle Theft,8
4/1/2015,Sunday,Park,Burglary,2
4/1/2015,Sunday,Park,Larceny,21
4/1/2015,Sunday,Park,Vandalism,4
4/1/2015,Sunday,Park,Vehicle Theft,6
4/1/2015,Sunday,Richmond,Burglary,5
4/1/2015,Sunday,Richmond,Larceny,34
4/1/2015,Sunday,Richmond,Vandalism,5
4/1/2015,Sunday,Richmond,Vehicle Theft,7
4/1/2015,Sunday,Southern,Arson,1
4/1/2015,Sunday,Southern,Burglary,8
4/1/2015,Sunday,Southern,Larceny,103
4/1/2015,Sunday,Southern,Vandalism,17
4/1/2015,Sunday,Southern,Vehicle Theft,8
4/1/2015,Sunday,Taraval,Burglary,6
4/1/2015,Sunday,Taraval,Larceny,28
4/1/2015,Sunday,Taraval,Stolen Property,1
4/1/2015,Sunday,Taraval,Vandalism,4
4/1/2015,Sunday,Taraval,Vehicle Theft,15
4/1/2015,Sunday,Tenderloin,Arson,1
4/1/2015,Sunday,Tenderloin,Burglary,3
4/1/2015,Sunday,Tenderloin,Larceny,25
4/1/2015,Sunday,Tenderloin,Stolen Property,1
4/1/2015,Sunday,Tenderloin,Vandalism,4
4/1/2015,Thursday,Bayview,Burglary,11
4/1/2015,Thursday,Bayview,Larceny,23
4/1/2015,Thursday,Bayview,Stolen Property,3
4/1/2015,Thursday,Bayview,Vandalism,14
4/1/2015,Thursday,Bayview,Vehicle Theft,16
4/1/2015,Thursday,Central,Arson,1
4/1/2015,Thursday,Central,Burglary,11
4/1/2015,Thursday,Central,Larceny,95
4/1/2015,Thursday,Central,Stolen Property,2
4/1/2015,Thursday,Central,Vandalism,6
4/1/2015,Thursday,Central,Vehicle Theft,8
4/1/2015,Thursday,Ingleside,Arson,1
4/1/2015,Thursday,Ingleside,Burglary,4
4/1/2015,Thursday,Ingleside,Larceny,19
4/1/2015,Thursday,Ingleside,Stolen Property,2
4/1/2015,Thursday,Ingleside,Vandalism,12
4/1/2015,Thursday,Ingleside,Vehicle Theft,22
4/1/2015,Thursday,Mission,Burglary,9
4/1/2015,Thursday,Mission,Larceny,34
4/1/2015,Thursday,Mission,Stolen Property,2
4/1/2015,Thursday,Mission,Vandalism,6
4/1/2015,Thursday,Mission,Vehicle Theft,17
4/1/2015,Thursday,Northern,Arson,1
4/1/2015,Thursday,Northern,Burglary,15
4/1/2015,Thursday,Northern,Larceny,97
4/1/2015,Thursday,Northern,Stolen Property,1
4/1/2015,Thursday,Northern,Vandalism,5
4/1/2015,Thursday,Northern,Vehicle Theft,21
4/1/2015,Thursday,Park,Arson,1
4/1/2015,Thursday,Park,Burglary,12
4/1/2015,Thursday,Park,Larceny,32
4/1/2015,Thursday,Park,Vandalism,5
4/1/2015,Thursday,Park,Vehicle Theft,9
4/1/2015,Thursday,Richmond,Burglary,4
4/1/2015,Thursday,Richmond,Larceny,42
4/1/2015,Thursday,Richmond,Vandalism,6
4/1/2015,Thursday,Richmond,Vehicle Theft,11
4/1/2015,Thursday,Southern,Arson,2
4/1/2015,Thursday,Southern,Burglary,11
4/1/2015,Thursday,Southern,Larceny,133
4/1/2015,Thursday,Southern,Stolen Property,3
4/1/2015,Thursday,Southern,Vandalism,18
4/1/2015,Thursday,Southern,Vehicle Theft,15
4/1/2015,Thursday,Taraval,Burglary,5
4/1/2015,Thursday,Taraval,Larceny,29
4/1/2015,Thursday,Taraval,Vandalism,6
4/1/2015,Thursday,Taraval,Vehicle Theft,8
4/1/2015,Thursday,Tenderloin,Burglary,3
4/1/2015,Thursday,Tenderloin,Larceny,26
4/1/2015,Thursday,Tenderloin,Stolen Property,1
4/1/2015,Thursday,Tenderloin,Vandalism,3
4/1/2015,Tuesday,Bayview,Burglary,5
4/1/2015,Tuesday,Bayview,Larceny,23
4/1/2015,Tuesday,Bayview,Stolen Property,2
4/1/2015,Tuesday,Bayview,Vandalism,8
4/1/2015,Tuesday,Bayview,Vehicle Theft,13
4/1/2015,Tuesday,Central,Burglary,4
4/1/2015,Tuesday,Central,Larceny,59
4/1/2015,Tuesday,Central,Stolen Property,2
4/1/2015,Tuesday,Central,Vandalism,10
4/1/2015,Tuesday,Central,Vehicle Theft,12
4/1/2015,Tuesday,Ingleside,Burglary,7
4/1/2015,Tuesday,Ingleside,Larceny,33
4/1/2015,Tuesday,Ingleside,Vandalism,5
4/1/2015,Tuesday,Ingleside,Vehicle Theft,12
4/1/2015,Tuesday,Mission,Arson,2
4/1/2015,Tuesday,Mission,Burglary,4
4/1/2015,Tuesday,Mission,Larceny,21
4/1/2015,Tuesday,Mission,Vandalism,3
4/1/2015,Tuesday,Mission,Vehicle Theft,5
4/1/2015,Tuesday,Northern,Burglary,10
4/1/2015,Tuesday,Northern,Larceny,87
4/1/2015,Tuesday,Northern,Vandalism,12
4/1/2015,Tuesday,Northern,Vehicle Theft,10
4/1/2015,Tuesday,Park,Arson,1
4/1/2015,Tuesday,Park,Burglary,8
4/1/2015,Tuesday,Park,Larceny,17
4/1/2015,Tuesday,Park,Stolen Property,1
4/1/2015,Tuesday,Park,Vandalism,2
4/1/2015,Tuesday,Park,Vehicle Theft,5
4/1/2015,Tuesday,Richmond,Burglary,7
4/1/2015,Tuesday,Richmond,Larceny,45
4/1/2015,Tuesday,Richmond,Stolen Property,1
4/1/2015,Tuesday,Richmond,Vandalism,3
4/1/2015,Tuesday,Richmond,Vehicle Theft,9
4/1/2015,Tuesday,Southern,Arson,1
4/1/2015,Tuesday,Southern,Burglary,4
4/1/2015,Tuesday,Southern,Larceny,104
4/1/2015,Tuesday,Southern,Stolen Property,1
4/1/2015,Tuesday,Southern,Vandalism,16
4/1/2015,Tuesday,Southern,Vehicle Theft,7
4/1/2015,Tuesday,Taraval,Arson,1
4/1/2015,Tuesday,Taraval,Burglary,6
4/1/2015,Tuesday,Taraval,Larceny,22
4/1/2015,Tuesday,Taraval,Vandalism,10
4/1/2015,Tuesday,Taraval,Vehicle Theft,5
4/1/2015,Tuesday,Tenderloin,Burglary,4
4/1/2015,Tuesday,Tenderloin,Larceny,23
4/1/2015,Tuesday,Tenderloin,Stolen Property,1
4/1/2015,Tuesday,Tenderloin,Vandalism,4
4/1/2015,Tuesday,Tenderloin,Vehicle Theft,2
4/1/2015,Wednesday,Bayview,Arson,1
4/1/2015,Wednesday,Bayview,Burglary,6
4/1/2015,Wednesday,Bayview,Larceny,28
4/1/2015,Wednesday,Bayview,Vandalism,9
4/1/2015,Wednesday,Bayview,Vehicle Theft,11
4/1/2015,Wednesday,Central,Arson,1
4/1/2015,Wednesday,Central,Burglary,10
4/1/2015,Wednesday,Central,Larceny,105
4/1/2015,Wednesday,Central,Stolen Property,2
4/1/2015,Wednesday,Central,Vandalism,14
4/1/2015,Wednesday,Central,Vehicle Theft,5
4/1/2015,Wednesday,Ingleside,Arson,1
4/1/2015,Wednesday,Ingleside,Burglary,9
4/1/2015,Wednesday,Ingleside,Larceny,19
4/1/2015,Wednesday,Ingleside,Stolen Property,2
4/1/2015,Wednesday,Ingleside,Vandalism,13
4/1/2015,Wednesday,Ingleside,Vehicle Theft,34
4/1/2015,Wednesday,Mission,Burglary,10
4/1/2015,Wednesday,Mission,Larceny,40
4/1/2015,Wednesday,Mission,Stolen Property,4
4/1/2015,Wednesday,Mission,Vandalism,11
4/1/2015,Wednesday,Mission,Vehicle Theft,22
4/1/2015,Wednesday,Northern,Arson,1
4/1/2015,Wednesday,Northern,Burglary,13
4/1/2015,Wednesday,Northern,Larceny,83
4/1/2015,Wednesday,Northern,Stolen Property,2
4/1/2015,Wednesday,Northern,Vandalism,8
4/1/2015,Wednesday,Northern,Vehicle Theft,16
4/1/2015,Wednesday,Park,Burglary,9
4/1/2015,Wednesday,Park,Larceny,43
4/1/2015,Wednesday,Park,Stolen Property,1
4/1/2015,Wednesday,Park,Vandalism,4
4/1/2015,Wednesday,Park,Vehicle Theft,9
4/1/2015,Wednesday,Richmond,Arson,1
4/1/2015,Wednesday,Richmond,Burglary,9
4/1/2015,Wednesday,Richmond,Larceny,55
4/1/2015,Wednesday,Richmond,Stolen Property,1
4/1/2015,Wednesday,Richmond,Vandalism,7
4/1/2015,Wednesday,Richmond,Vehicle Theft,10
4/1/2015,Wednesday,Southern,Burglary,6
4/1/2015,Wednesday,Southern,Larceny,140
4/1/2015,Wednesday,Southern,Stolen Property,2
4/1/2015,Wednesday,Southern,Vandalism,20
4/1/2015,Wednesday,Southern,Vehicle Theft,12
4/1/2015,Wednesday,Taraval,Burglary,10
4/1/2015,Wednesday,Taraval,Larceny,40
4/1/2015,Wednesday,Taraval,Stolen Property,1
4/1/2015,Wednesday,Taraval,Vandalism,6
4/1/2015,Wednesday,Taraval,Vehicle Theft,10
4/1/2015,Wednesday,Tenderloin,Burglary,1
4/1/2015,Wednesday,Tenderloin,Larceny,24
4/1/2015,Wednesday,Tenderloin,Stolen Property,2
4/1/2015,Wednesday,Tenderloin,Vandalism,4
4/1/2015,Wednesday,Tenderloin,Vehicle Theft,1
5/1/2015,Friday,Bayview,Arson,1
5/1/2015,Friday,Bayview,Burglary,17
5/1/2015,Friday,Bayview,Larceny,36
5/1/2015,Friday,Bayview,Vandalism,14
5/1/2015,Friday,Bayview,Vehicle Theft,15
5/1/2015,Friday,Central,Arson,1
5/1/2015,Friday,Central,Burglary,19
5/1/2015,Friday,Central,Larceny,101
5/1/2015,Friday,Central,Stolen Property,2
5/1/2015,Friday,Central,Vandalism,22
5/1/2015,Friday,Central,Vehicle Theft,9
5/1/2015,Friday,Ingleside,Burglary,18
5/1/2015,Friday,Ingleside,Larceny,33
5/1/2015,Friday,Ingleside,Stolen Property,3
5/1/2015,Friday,Ingleside,Vandalism,13
5/1/2015,Friday,Ingleside,Vehicle Theft,20
5/1/2015,Friday,Mission,Burglary,10
5/1/2015,Friday,Mission,Larceny,40
5/1/2015,Friday,Mission,Stolen Property,1
5/1/2015,Friday,Mission,Vandalism,7
5/1/2015,Friday,Mission,Vehicle Theft,20
5/1/2015,Friday,Northern,Arson,1
5/1/2015,Friday,Northern,Burglary,16
5/1/2015,Friday,Northern,Larceny,124
5/1/2015,Friday,Northern,Stolen Property,2
5/1/2015,Friday,Northern,Vandalism,8
5/1/2015,Friday,Northern,Vehicle Theft,13
5/1/2015,Friday,Park,Burglary,6
5/1/2015,Friday,Park,Larceny,38
5/1/2015,Friday,Park,Vandalism,1
5/1/2015,Friday,Park,Vehicle Theft,9
5/1/2015,Friday,Richmond,Burglary,12
5/1/2015,Friday,Richmond,Larceny,47
5/1/2015,Friday,Richmond,Vandalism,4
5/1/2015,Friday,Richmond,Vehicle Theft,4
5/1/2015,Friday,Southern,Arson,2
5/1/2015,Friday,Southern,Burglary,9
5/1/2015,Friday,Southern,Larceny,198
5/1/2015,Friday,Southern,Stolen Property,4
5/1/2015,Friday,Southern,Vandalism,25
5/1/2015,Friday,Southern,Vehicle Theft,18
5/1/2015,Friday,Taraval,Burglary,12
5/1/2015,Friday,Taraval,Larceny,54
5/1/2015,Friday,Taraval,Stolen Property,1
5/1/2015,Friday,Taraval,Vandalism,8
5/1/2015,Friday,Taraval,Vehicle Theft,18
5/1/2015,Friday,Tenderloin,Arson,1
5/1/2015,Friday,Tenderloin,Burglary,4
5/1/2015,Friday,Tenderloin,Larceny,35
5/1/2015,Friday,Tenderloin,Stolen Property,2
5/1/2015,Friday,Tenderloin,Vandalism,1
5/1/2015,Friday,Tenderloin,Vehicle Theft,1
5/1/2015,Monday,Bayview,Arson,1
5/1/2015,Monday,Bayview,Burglary,10
5/1/2015,Monday,Bayview,Larceny,18
5/1/2015,Monday,Bayview,Stolen Property,1
5/1/2015,Monday,Bayview,Vandalism,7
5/1/2015,Monday,Bayview,Vehicle Theft,11
5/1/2015,Monday,Central,Burglary,10
5/1/2015,Monday,Central,Larceny,60
5/1/2015,Monday,Central,Stolen Property,3
5/1/2015,Monday,Central,Vandalism,6
5/1/2015,Monday,Central,Vehicle Theft,5
5/1/2015,Monday,Ingleside,Arson,1
5/1/2015,Monday,Ingleside,Burglary,6
5/1/2015,Monday,Ingleside,Larceny,25
5/1/2015,Monday,Ingleside,Vandalism,12
5/1/2015,Monday,Ingleside,Vehicle Theft,27
5/1/2015,Monday,Mission,Arson,1
5/1/2015,Monday,Mission,Burglary,7
5/1/2015,Monday,Mission,Larceny,31
5/1/2015,Monday,Mission,Vandalism,10
5/1/2015,Monday,Mission,Vehicle Theft,13
5/1/2015,Monday,Northern,Burglary,10
5/1/2015,Monday,Northern,Larceny,55
5/1/2015,Monday,Northern,Vandalism,15
5/1/2015,Monday,Northern,Vehicle Theft,11
5/1/2015,Monday,Park,Burglary,4
5/1/2015,Monday,Park,Larceny,26
5/1/2015,Monday,Park,Stolen Property,1
5/1/2015,Monday,Park,Vandalism,6
5/1/2015,Monday,Park,Vehicle Theft,12
5/1/2015,Monday,Richmond,Burglary,5
5/1/2015,Monday,Richmond,Larceny,32
5/1/2015,Monday,Richmond,Vandalism,3
5/1/2015,Monday,Richmond,Vehicle Theft,5
5/1/2015,Monday,Southern,Arson,1
5/1/2015,Monday,Southern,Burglary,9
5/1/2015,Monday,Southern,Larceny,112
5/1/2015,Monday,Southern,Stolen Property,1
5/1/2015,Monday,Southern,Vandalism,15
5/1/2015,Monday,Southern,Vehicle Theft,8
5/1/2015,Monday,Taraval,Burglary,7
5/1/2015,Monday,Taraval,Larceny,38
5/1/2015,Monday,Taraval,Stolen Property,1
5/1/2015,Monday,Taraval,Vandalism,7
5/1/2015,Monday,Taraval,Vehicle Theft,10
5/1/2015,Monday,Tenderloin,Burglary,1
5/1/2015,Monday,Tenderloin,Larceny,18
5/1/2015,Monday,Tenderloin,Vandalism,3
5/1/2015,Saturday,Bayview,Burglary,9
5/1/2015,Saturday,Bayview,Larceny,22
5/1/2015,Saturday,Bayview,Vandalism,12
5/1/2015,Saturday,Bayview,Vehicle Theft,13
5/1/2015,Saturday,Central,Burglary,11
5/1/2015,Saturday,Central,Larceny,104
5/1/2015,Saturday,Central,Stolen Property,2
5/1/2015,Saturday,Central,Vandalism,17
5/1/2015,Saturday,Central,Vehicle Theft,6
5/1/2015,Saturday,Ingleside,Burglary,7
5/1/2015,Saturday,Ingleside,Larceny,36
5/1/2015,Saturday,Ingleside,Vandalism,15
5/1/2015,Saturday,Ingleside,Vehicle Theft,20
5/1/2015,Saturday,Mission,Arson,1
5/1/2015,Saturday,Mission,Burglary,7
5/1/2015,Saturday,Mission,Larceny,41
5/1/2015,Saturday,Mission,Vandalism,11
5/1/2015,Saturday,Mission,Vehicle Theft,32
5/1/2015,Saturday,Northern,Arson,1
5/1/2015,Saturday,Northern,Burglary,10
5/1/2015,Saturday,Northern,Larceny,113
5/1/2015,Saturday,Northern,Stolen Property,2
5/1/2015,Saturday,Northern,Vandalism,12
5/1/2015,Saturday,Northern,Vehicle Theft,9
5/1/2015,Saturday,Park,Burglary,8
5/1/2015,Saturday,Park,Larceny,45
5/1/2015,Saturday,Park,Vandalism,7
5/1/2015,Saturday,Park,Vehicle Theft,11
5/1/2015,Saturday,Richmond,Arson,1
5/1/2015,Saturday,Richmond,Burglary,9
5/1/2015,Saturday,Richmond,Larceny,25
5/1/2015,Saturday,Richmond,Stolen Property,2
5/1/2015,Saturday,Richmond,Vandalism,7
5/1/2015,Saturday,Richmond,Vehicle Theft,7
5/1/2015,Saturday,Southern,Burglary,11
5/1/2015,Saturday,Southern,Larceny,159
5/1/2015,Saturday,Southern,Stolen Property,3
5/1/2015,Saturday,Southern,Vandalism,27
5/1/2015,Saturday,Southern,Vehicle Theft,15
5/1/2015,Saturday,Taraval,Burglary,8
5/1/2015,Saturday,Taraval,Larceny,56
5/1/2015,Saturday,Taraval,Vandalism,12
5/1/2015,Saturday,Taraval,Vehicle Theft,14
5/1/2015,Saturday,Tenderloin,Burglary,2
5/1/2015,Saturday,Tenderloin,Larceny,39
5/1/2015,Saturday,Tenderloin,Stolen Property,1
5/1/2015,Saturday,Tenderloin,Vandalism,4
5/1/2015,Saturday,Tenderloin,Vehicle Theft,4
5/1/2015,Sunday,Bayview,Burglary,4
5/1/2015,Sunday,Bayview,Larceny,19
5/1/2015,Sunday,Bayview,Stolen Property,1
5/1/2015,Sunday,Bayview,Vandalism,9
5/1/2015,Sunday,Bayview,Vehicle Theft,15
5/1/2015,Sunday,Central,Burglary,12
5/1/2015,Sunday,Central,Larceny,96
5/1/2015,Sunday,Central,Stolen Property,2
5/1/2015,Sunday,Central,Vandalism,16
5/1/2015,Sunday,Central,Vehicle Theft,9
5/1/2015,Sunday,Ingleside,Burglary,6
5/1/2015,Sunday,Ingleside,Larceny,33
5/1/2015,Sunday,Ingleside,Stolen Property,1
5/1/2015,Sunday,Ingleside,Vandalism,8
5/1/2015,Sunday,Ingleside,Vehicle Theft,23
5/1/2015,Sunday,Mission,Burglary,13
5/1/2015,Sunday,Mission,Larceny,34
5/1/2015,Sunday,Mission,Vandalism,12
5/1/2015,Sunday,Mission,Vehicle Theft,17
5/1/2015,Sunday,Northern,Arson,2
5/1/2015,Sunday,Northern,Burglary,9
5/1/2015,Sunday,Northern,Larceny,108
5/1/2015,Sunday,Northern,Stolen Property,4
5/1/2015,Sunday,Northern,Vandalism,18
5/1/2015,Sunday,Northern,Vehicle Theft,17
5/1/2015,Sunday,Park,Burglary,6
5/1/2015,Sunday,Park,Larceny,43
5/1/2015,Sunday,Park,Vandalism,8
5/1/2015,Sunday,Park,Vehicle Theft,4
5/1/2015,Sunday,Richmond,Burglary,5
5/1/2015,Sunday,Richmond,Larceny,36
5/1/2015,Sunday,Richmond,Vandalism,9
5/1/2015,Sunday,Richmond,Vehicle Theft,11
5/1/2015,Sunday,Southern,Burglary,10
5/1/2015,Sunday,Southern,Larceny,155
5/1/2015,Sunday,Southern,Vandalism,29
5/1/2015,Sunday,Southern,Vehicle Theft,11
5/1/2015,Sunday,Taraval,Burglary,6
5/1/2015,Sunday,Taraval,Larceny,56
5/1/2015,Sunday,Taraval,Vandalism,12
5/1/2015,Sunday,Taraval,Vehicle Theft,15
5/1/2015,Sunday,Tenderloin,Burglary,2
5/1/2015,Sunday,Tenderloin,Larceny,33
5/1/2015,Sunday,Tenderloin,Vandalism,3
5/1/2015,Sunday,Tenderloin,Vehicle Theft,1
5/1/2015,Thursday,Bayview,Arson,1
5/1/2015,Thursday,Bayview,Burglary,7
5/1/2015,Thursday,Bayview,Larceny,39
5/1/2015,Thursday,Bayview,Vandalism,13
5/1/2015,Thursday,Bayview,Vehicle Theft,18
5/1/2015,Thursday,Central,Arson,2
5/1/2015,Thursday,Central,Burglary,12
5/1/2015,Thursday,Central,Larceny,81
5/1/2015,Thursday,Central,Stolen Property,2
5/1/2015,Thursday,Central,Vandalism,9
5/1/2015,Thursday,Central,Vehicle Theft,7
5/1/2015,Thursday,Ingleside,Arson,1
5/1/2015,Thursday,Ingleside,Burglary,13
5/1/2015,Thursday,Ingleside,Larceny,20
5/1/2015,Thursday,Ingleside,Stolen Property,1
5/1/2015,Thursday,Ingleside,Vandalism,9
5/1/2015,Thursday,Ingleside,Vehicle Theft,26
5/1/2015,Thursday,Mission,Arson,1
5/1/2015,Thursday,Mission,Burglary,9
5/1/2015,Thursday,Mission,Larceny,29
5/1/2015,Thursday,Mission,Stolen Property,3
5/1/2015,Thursday,Mission,Vandalism,5
5/1/2015,Thursday,Mission,Vehicle Theft,13
5/1/2015,Thursday,Northern,Arson,1
5/1/2015,Thursday,Northern,Burglary,9
5/1/2015,Thursday,Northern,Larceny,95
5/1/2015,Thursday,Northern,Stolen Property,2
5/1/2015,Thursday,Northern,Vandalism,11
5/1/2015,Thursday,Northern,Vehicle Theft,15
5/1/2015,Thursday,Park,Burglary,5
5/1/2015,Thursday,Park,Larceny,28
5/1/2015,Thursday,Park,Vandalism,5
5/1/2015,Thursday,Park,Vehicle Theft,11
5/1/2015,Thursday,Richmond,Burglary,7
5/1/2015,Thursday,Richmond,Larceny,34
5/1/2015,Thursday,Richmond,Vandalism,8
5/1/2015,Thursday,Richmond,Vehicle Theft,7
5/1/2015,Thursday,Southern,Arson,1
5/1/2015,Thursday,Southern,Burglary,5
5/1/2015,Thursday,Southern,Larceny,113
5/1/2015,Thursday,Southern,Stolen Property,1
5/1/2015,Thursday,Southern,Vandalism,14
5/1/2015,Thursday,Southern,Vehicle Theft,15
5/1/2015,Thursday,Taraval,Burglary,6
5/1/2015,Thursday,Taraval,Larceny,40
5/1/2015,Thursday,Taraval,Vandalism,7
5/1/2015,Thursday,Taraval,Vehicle Theft,16
5/1/2015,Thursday,Tenderloin,Larceny,33
5/1/2015,Thursday,Tenderloin,Stolen Property,1
5/1/2015,Thursday,Tenderloin,Vandalism,3
5/1/2015,Thursday,Tenderloin,Vehicle Theft,3
5/1/2015,Tuesday,Bayview,Arson,1
5/1/2015,Tuesday,Bayview,Burglary,9
5/1/2015,Tuesday,Bayview,Larceny,25
5/1/2015,Tuesday,Bayview,Stolen Property,2
5/1/2015,Tuesday,Bayview,Vandalism,12
5/1/2015,Tuesday,Bayview,Vehicle Theft,8
5/1/2015,Tuesday,Central,Arson,2
5/1/2015,Tuesday,Central,Burglary,6
5/1/2015,Tuesday,Central,Larceny,61
5/1/2015,Tuesday,Central,Vandalism,11
5/1/2015,Tuesday,Central,Vehicle Theft,3
5/1/2015,Tuesday,Ingleside,Burglary,8
5/1/2015,Tuesday,Ingleside,Larceny,29
5/1/2015,Tuesday,Ingleside,Stolen Property,1
5/1/2015,Tuesday,Ingleside,Vandalism,16
5/1/2015,Tuesday,Ingleside,Vehicle Theft,22
5/1/2015,Tuesday,Mission,Burglary,8
5/1/2015,Tuesday,Mission,Larceny,27
5/1/2015,Tuesday,Mission,Stolen Property,1
5/1/2015,Tuesday,Mission,Vandalism,2
5/1/2015,Tuesday,Mission,Vehicle Theft,15
5/1/2015,Tuesday,Northern,Burglary,12
5/1/2015,Tuesday,Northern,Larceny,59
5/1/2015,Tuesday,Northern,Stolen Property,2
5/1/2015,Tuesday,Northern,Vandalism,6
5/1/2015,Tuesday,Northern,Vehicle Theft,9
5/1/2015,Tuesday,Park,Burglary,6
5/1/2015,Tuesday,Park,Larceny,30
5/1/2015,Tuesday,Park,Stolen Property,1
5/1/2015,Tuesday,Park,Vandalism,5
5/1/2015,Tuesday,Park,Vehicle Theft,6
5/1/2015,Tuesday,Richmond,Burglary,2
5/1/2015,Tuesday,Richmond,Larceny,29
5/1/2015,Tuesday,Richmond,Vandalism,6
5/1/2015,Tuesday,Richmond,Vehicle Theft,4
5/1/2015,Tuesday,Southern,Burglary,8
5/1/2015,Tuesday,Southern,Larceny,135
5/1/2015,Tuesday,Southern,Vandalism,10
5/1/2015,Tuesday,Southern,Vehicle Theft,10
5/1/2015,Tuesday,Taraval,Burglary,12
5/1/2015,Tuesday,Taraval,Larceny,47
5/1/2015,Tuesday,Taraval,Stolen Property,1
5/1/2015,Tuesday,Taraval,Vandalism,10
5/1/2015,Tuesday,Taraval,Vehicle Theft,23
5/1/2015,Tuesday,Tenderloin,Burglary,2
5/1/2015,Tuesday,Tenderloin,Larceny,18
5/1/2015,Tuesday,Tenderloin,Stolen Property,1
5/1/2015,Tuesday,Tenderloin,Vandalism,4
5/1/2015,Wednesday,Bayview,Arson,1
5/1/2015,Wednesday,Bayview,Burglary,5
5/1/2015,Wednesday,Bayview,Larceny,33
5/1/2015,Wednesday,Bayview,Stolen Property,2
5/1/2015,Wednesday,Bayview,Vandalism,14
5/1/2015,Wednesday,Bayview,Vehicle Theft,10
5/1/2015,Wednesday,Central,Arson,1
5/1/2015,Wednesday,Central,Burglary,8
5/1/2015,Wednesday,Central,Larceny,93
5/1/2015,Wednesday,Central,Vandalism,5
5/1/2015,Wednesday,Central,Vehicle Theft,9
5/1/2015,Wednesday,Ingleside,Burglary,13
5/1/2015,Wednesday,Ingleside,Larceny,29
5/1/2015,Wednesday,Ingleside,Stolen Property,1
5/1/2015,Wednesday,Ingleside,Vandalism,12
5/1/2015,Wednesday,Ingleside,Vehicle Theft,16
5/1/2015,Wednesday,Mission,Arson,1
5/1/2015,Wednesday,Mission,Burglary,6
5/1/2015,Wednesday,Mission,Larceny,21
5/1/2015,Wednesday,Mission,Stolen Property,2
5/1/2015,Wednesday,Mission,Vandalism,6
5/1/2015,Wednesday,Mission,Vehicle Theft,17
5/1/2015,Wednesday,Northern,Arson,1
5/1/2015,Wednesday,Northern,Burglary,14
5/1/2015,Wednesday,Northern,Larceny,83
5/1/2015,Wednesday,Northern,Vandalism,14
5/1/2015,Wednesday,Northern,Vehicle Theft,15
5/1/2015,Wednesday,Park,Burglary,2
5/1/2015,Wednesday,Park,Larceny,42
5/1/2015,Wednesday,Park,Vandalism,3
5/1/2015,Wednesday,Park,Vehicle Theft,8
5/1/2015,Wednesday,Richmond,Burglary,3
5/1/2015,Wednesday,Richmond,Larceny,35
5/1/2015,Wednesday,Richmond,Vandalism,3
5/1/2015,Wednesday,Richmond,Vehicle Theft,8
5/1/2015,Wednesday,Southern,Burglary,10
5/1/2015,Wednesday,Southern,Larceny,94
5/1/2015,Wednesday,Southern,Stolen Property,2
5/1/2015,Wednesday,Southern,Vandalism,7
5/1/2015,Wednesday,Southern,Vehicle Theft,11
5/1/2015,Wednesday,Taraval,Burglary,11
5/1/2015,Wednesday,Taraval,Larceny,47
5/1/2015,Wednesday,Taraval,Stolen Property,1
5/1/2015,Wednesday,Taraval,Vandalism,3
5/1/2015,Wednesday,Taraval,Vehicle Theft,12
5/1/2015,Wednesday,Tenderloin,Arson,1
5/1/2015,Wednesday,Tenderloin,Burglary,1
5/1/2015,Wednesday,Tenderloin,Larceny,16
5/1/2015,Wednesday,Tenderloin,Stolen Property,1
5/1/2015,Wednesday,Tenderloin,Vandalism,3
5/1/2015,Wednesday,Tenderloin,Vehicle Theft,2
6/1/2015,Friday,Bayview,Arson,1
6/1/2015,Friday,Bayview,Burglary,15
6/1/2015,Friday,Bayview,Larceny,26
6/1/2015,Friday,Bayview,Stolen Property,1
6/1/2015,Friday,Bayview,Vandalism,7
6/1/2015,Friday,Bayview,Vehicle Theft,13
6/1/2015,Friday,Central,Arson,1
